@relation new

@attribute year numeric
@attribute iso_code {ALB,DZA,AGO,ARG,ARM,AUS,AUT,AZE,BHS,BHR,BGD,BRD,BLR,BEL,BLZ,BEN,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CAF,TCD,CHL,CHN,COL,COD,COG,CRI,CIV,HRV,CYP,CZE,DNK,DOM,ECU,EGY,SLV,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GRC,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MKD,MDG,MWI,MYS,MLI,MLT,MRT,MUS,MEX,MDA,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,RWA,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TTO,TUN,TUR,UGA,UKR,ARE,GBR,USA,URY,VEN,VNM,YEM,ZMB,ZWE}
@attribute rank numeric
@attribute government_consumption numeric
@attribute transfers numeric
@attribute gov_enterprises numeric
@attribute top_marg_tax_rate numeric
@attribute size_government numeric
@attribute judicial_independence numeric
@attribute impartial_courts numeric
@attribute protection_property_rights numeric
@attribute military_interference numeric
@attribute integrity_legal_system numeric
@attribute legal_enforcement_contracts numeric
@attribute restrictions_sale_real_property numeric
@attribute reliability_police numeric
@attribute business_costs_crime numeric
@attribute gender_adjustment numeric
@attribute property_rights numeric
@attribute money_growth numeric
@attribute std_inflation numeric
@attribute inflation numeric
@attribute freedom_own_foreign_currency numeric
@attribute sound_money numeric
@attribute tariffs numeric
@attribute regulatory_trade_barriers numeric
@attribute black_market numeric
@attribute control_movement_capital_ppl numeric
@attribute trade numeric
@attribute credit_market_reg numeric
@attribute labor_market_reg numeric
@attribute business_reg numeric
@attribute regulation numeric
@attribute freedom numeric

@data
2008,DNK,10,1.432353,4.195368,10,1.5,4.28193,9.170831,7.646668,9.136296,10,10,6.185056,9.009005,9.138351,8.785069,1,8.785697,8.578271,9.56423,9.320105,2,9.365652,8.031556,8.398919,10,7.211217,8.410423,9.970035,7.468013,8.227217,8.555088,1
2008,DOM,93,9.411765,8.910846,6,6.5,7.705653,3.825472,3.468682,4.894417,5,4.166667,4.512744,7.649814,2.217689,3.601925,1,4.370823,8.805148,1.970221,7.871076,1,5.911611,7.584889,6.801476,10,6.139313,7.631419,7.500657,6.315965,6.237534,6.684719,1
2008,ECU,113,7.276471,9.591281,4,8,7.216938,1.625154,2.730732,3.863132,2.5,4.166667,4.380511,9.007319,2.992573,4.302724,0.888889,3.73253,7.248843,8.847918,8.319947,0,6.104177,6.780444,4.756364,10,7.005691,7.135625,9.300497,3.736733,4.723768,5.920333,1
2008,EGY,94,7.9,5.994823,4,10,6.973706,4.798409,5.004082,5.709114,5,5.833333,3.408055,8.343415,5.86091,6.958869,0.777778,5.028759,7.846501,8.838679,6.336634,2,8.255453,4.937778,6.424199,10,4.400948,6.440731,5.936746,4.962251,5.480778,5.459925,1
2008,SLV,27,9.25,9.101994,8,8,8.587998,3.416606,3.929477,5.375242,5,2.5,3.833384,8.165021,5.025722,1.478935,1,4.30271,8.814016,9.597466,8.658415,2,9.267474,8.234222,7.355609,10,6.034291,7.90603,9.844346,6.450591,6.475287,7.590075,1
2008,EST,14,4.1,6.485014,8,6.5,6.271253,7.490877,5.16928,7.658325,8.333333,6.666667,5.663633,9.495458,7.56208,7.916669,1,7.32848,9.444663,8.93079,7.926879,2,9.075583,8.031556,8.668252,10,7.013839,8.428412,9.978679,5.562371,7.698407,7.746485,1
2008,ETH,130,8.902941,9.956403,0,7,6.464836,3.304849,3.812436,5.445567,1.666667,7.5,4.86848,8.501967,4.781712,6.660995,1,5.171408,8.151267,6.213686,1.121744,0,3.871674,4.945778,4.011892,10,1.919722,5.219348,4.850582,7.124874,6.103655,6.02637,0
2008,FJI,45,7.264706,8.686649,10,7,8.237839,?,4.6,?,6.2,?,5.109062,8.057429,?,?,1,5.991623,8.190069,9.021209,8.453544,0,6.416205,5.131111,6.653711,10,4.480338,6.56629,9.625953,9.215116,8.402161,9.081076,1
2008,FIN,12,2.920588,4.697548,10,3,5.154534,9.130192,7.029913,9.093561,10,10,7.006559,8.387695,9.392206,9.147149,1,8.798586,9.114476,9.563322,9.18681,2,9.466152,8.031556,8.562382,10,5.937772,8.132927,9.837685,5.064491,7.527046,7.476408,1
2008,FRA,34,3.282353,3.419619,8,5,4.925493,6.26194,6.325768,8.005371,9.166667,8.333333,6.912833,6.142736,7.834711,7.102731,1,7.342899,8.907917,9.832146,9.436494,2,9.544139,8.031556,7.928948,10,6.521319,8.120455,9.408676,5.615488,6.473817,7.165994,1
2008,GAB,123,5.9,9.809264,8,1,6.177316,?,4.5,?,3.333333,5,2.915889,5.811462,?,?,0.75,3.77312,7.487879,7.888143,8.94714,0,6.08079,6.298,7.113972,10,0,5.852993,7.556484,7.078408,7.417288,7.350727,0
2008,GEO,26,4.432353,7.676262,4,9,6.277154,2.790955,3.419348,4.075323,3.7,?,6.499993,9.943302,6.447456,7.759891,1,5.579533,8.66415,9.640083,8.004792,2,9.077256,8.877778,7.963845,10,7.97614,8.704441,9.612625,7.642405,7.366349,8.207126,1
2008,DEU,29,4.608824,2.945504,10,5,5.638582,9.009808,6.910946,8.783548,10,8.333333,6.620322,7.534732,8.74842,7.859158,1,8.20003,8.846978,9.738228,9.473853,2,9.514765,8.031556,7.987945,10,5.938332,7.989458,7.724932,3.936439,6.765082,6.142151,1
2008,GHA,72,8.338067,9.463488,2,7,6.700389,4.607287,4.245558,5.484734,5,4.166667,5.396887,8.995844,4.697381,5.489886,1,5.342694,7.263518,9.595232,6.695571,2,8.38858,6.915556,6.779928,10,4.181971,6.969364,8.206858,6.152909,5.793835,6.717867,1
2008,GRC,60,5.891176,4.656676,7,6,5.886963,4.468204,3.669607,6.629109,8.333333,7.5,4.125038,8.269372,4.863867,6.429155,1,6.031965,9.313986,9.91027,9.169335,2,9.598398,8.031556,6.89257,10,5.57391,7.624509,8.931768,4.432366,5.732379,6.365504,1
2008,GTM,48,9.067647,9.855858,8,5.5,8.105876,3.337662,3.461874,4.796761,8.333333,1.666667,3.389827,9.161009,2.443024,1.470836,1,4.228999,8.641555,9.598297,7.471264,2,8.927779,8.502222,6.87245,10,7.828703,8.300844,8.79762,4.670396,6.009404,6.492474,1
2008,GNB,136,7.479412,?,0,?,3.739706,?,2.7,?,2.5,4.166667,3.480969,3.514055,?,?,0.794872,2.936714,7.050478,7.983563,7.907985,0,5.735507,7.454,6.862442,10,0.384615,6.175264,8.952615,3.133639,4.328224,5.471493,0
2008,GUY,95,7.591176,?,4,5.5,5.697059,3.752336,2.809423,4.4311,6.666667,2.5,4.554788,7.878225,3.23523,2.64137,0.923077,4.109951,8.476044,9.16123,8.379908,1,7.754295,6.468,6.608029,10,5.390748,7.116694,8.434518,7.338571,6.262684,7.345258,1
2008,HTI,77,9.570588,9.916894,6,8,8.37187,?,3.2,?,0,3.333333,4.047702,2.896248,?,?,0.891892,2.549756,7.197246,8.433872,6.896065,2,8.131796,8.796,5.169442,10,4.545455,7.127724,8.558508,8.830998,5.458363,7.615957,1
2008,HND,43,6.970588,10,10,8.5,8.867647,3.299273,3.522798,4.938744,6.666667,2.5,2.861204,7.757406,3.550479,2.997071,0.888889,3.997481,8.666208,9.141908,7.718756,2,8.881718,8.442667,6.612742,10,5.714618,7.692507,9.530583,4.962443,6.404099,6.965708,1
2008,HKG,1,8.208824,9.432166,10,10,9.410247,8.39105,8.163031,8.805598,8.333333,8.333333,7.169592,7.505978,8.756317,9.019427,1,8.275295,9.968824,9.037648,9.137931,2,9.536101,9.995556,9.268836,10,8.981729,9.56153,9.707731,9.311754,8.508139,9.175875,1
2008,HUN,52,3.314706,4.570626,10,2.5,5.096333,5.197259,3.327758,6.038295,10,6.666667,6.697851,6.062889,5.73867,6.936851,1,6.296249,8.695066,9.498601,8.78665,2,9.245079,8.031556,7.458301,10,5.956007,7.861466,9.478589,7.078189,5.882862,7.47988,1
2008,ISL,39,2.588235,7.910082,8,6,6.124579,8.063952,6.612745,8.279249,10,10,6.945226,9.135496,8.930206,9.117981,1,8.564984,4.924657,8.352587,7.464362,2,7.685401,6.083661,6.481368,10,4.927057,6.873021,6.245383,7.653899,8.486805,7.462029,1
2008,IND,92,7.164706,7.677929,6,8,7.210659,6.601904,5.913947,6.304881,6.666667,6.666667,2.593854,6.73597,5.892313,7.072697,1,6.049878,8.770661,9.659673,8.329637,0,6.689993,6.146667,6.587216,10,2.16495,6.224708,6.382028,7.289654,4.861676,6.177786,1
2008,IDN,96,8.197059,8.599364,7,6,7.449106,4.720592,4.789291,5.183556,4.166667,5,1.168873,6.067007,4.939785,6.538,0.666667,3.942016,8.66687,8.544937,7.980384,1,7.548048,7.874778,6.701573,10,3.021742,6.899523,7.304911,5.107736,5.996037,6.136228,1
2008,IRN,110,5.926471,8.113766,6,7,6.760059,?,4.2,?,8.333333,6.666667,5.512753,5.868159,?,?,0.555556,4.757031,8.176963,8.447987,4.890031,2,7.878745,4.215556,5.695652,10,0,4.977802,6.087282,4.783639,6.938974,5.936632,1
2008,IRL,11,3.992299,6.231608,7,4.5,5.430977,8.904886,6.039761,8.436798,10,10,4.948898,7.079464,8.18191,7.419151,1,7.890097,9.474262,9.266061,9.189299,2,9.482405,8.031556,8.323187,10,8.339239,8.673495,8.888552,7.582666,7.0956,7.855606,1
2008,ISR,52,2.970588,7.367847,10,5,6.334609,8.379003,5.594444,5.752357,4.166667,8.333333,3.46274,5.634954,4.369247,7.854606,0.962963,5.839526,7.64103,9.564534,9.080506,2,9.071517,7.164117,7.893684,10,7.733082,8.197721,8.07361,4.829272,6.718583,6.540488,1
2008,ITA,62,4.261765,4.081744,10,4.5,5.710877,3.561591,2.600318,5.685807,10,6.666667,3.183239,7.977649,5.97782,5.667564,1,5.702295,8.774286,9.813517,9.330433,2,9.479559,8.031556,6.83836,10,6.332711,7.800657,8.360443,6.302315,5.285008,6.649255,1
2008,JAM,44,7.469741,9.780169,10,8,8.812478,6.077776,3.901108,5.912082,10,4.166667,2.757563,5.837785,4.280103,2.058765,1,4.999094,8.525425,6.518378,5.595814,2,7.659904,7.64,6.957013,10,5.958238,7.638813,8.217293,7.529705,5.906009,7.217669,1
2008,JPN,18,4.623529,4.653678,10,5,6.069302,7.486178,5.666117,8.162187,8.333333,8.333333,6.372242,8.091854,8.075796,6.530854,1,7.45021,9.452671,9.906478,9.724207,2,9.770839,6.274222,7.007426,10,5.541968,7.205904,8.328556,8.187723,6.771846,7.762708,1
2008,JOR,55,4.770588,7.414986,8,5,6.296394,6.61147,5.85691,7.92244,8.333333,6.666667,3.376287,7.137782,8.345258,8.545957,0.555556,5.426824,8.43906,7.932806,7.014437,2,8.346576,7.031714,6.785506,10,8.002074,7.954823,8.157993,8.382114,6.992327,7.844145,1
2008,KAZ,63,5.329412,8.995088,7,9,7.581125,3.504045,3.951728,4.361504,8.333333,6.666667,6.188682,9.211159,3.960338,6.640943,1,5.868711,8.469403,8.892855,6.569613,2,8.482968,7.742222,2.395095,10,2.051305,5.547156,9.896364,6.871757,6.43271,7.73361,1
2008,KEN,75,6.279412,9.795036,7,8,7.768612,2.895065,2.933102,4.652532,6.666667,3.333333,4.092266,7.409862,4.178664,3.444219,0.888889,4.156155,7.255721,8.723911,4.752037,2,7.682917,6.868,5.548867,10,4.698391,6.778815,8.81731,7.66708,5.871418,7.451936,1
2008,KOR,32,5.323529,8.370654,8,6,6.923546,5.131545,4.374477,6.608913,6.666667,8.333333,8.105417,8.115681,6.406605,7.069014,1,6.75685,9.416119,9.400936,9.064885,2,9.470485,5.677778,7.427997,10,6.918961,7.506184,9.152603,4.022889,6.685565,6.620352,1
2008,KWT,64,2.273529,2.643052,7,10,5.479145,6.060355,5.5959,6.859473,8.333333,8.333333,5.056707,8.796186,6.413343,8.645596,0.592593,5.670888,8.747257,7.347202,7.883458,2,8.494479,8.866222,6.7343,10,4.341082,7.485401,9.747758,7.571983,6.682454,8.000731,1
2008,KGZ,72,7.082353,9.354349,8,8.5,8.234176,2.192847,2.574687,3.217445,4.5,?,6.743089,8.985112,2.945847,5.16674,1,4.540721,7.050243,7.452613,5.095159,2,7.399504,8.615111,2.536921,10,5.936069,6.772025,8.730672,6.183041,6.505847,7.139853,1
2008,LVA,28,4.782353,5.653951,8,6.5,6.234076,4.541976,3.284608,6.395255,8.333333,8.333333,6.732295,8.492112,5.200321,7.68491,1,6.555349,9.93363,8.757231,6.919361,2,8.902556,8.031556,7.926943,10,6.75973,8.179557,9.666667,7.128167,6.353297,7.716044,1
2008,LSO,107,3.832353,9.195264,4,?,5.675872,4.100879,2.705309,4.819231,6.2,?,4.041975,5.461487,4.237797,4.870586,0.888889,4.301621,7.770314,8.98944,7.855792,1,7.403886,4.712,4.153505,10,4.772305,5.909452,9.091857,6.928582,5.191398,7.070612,1
2008,LTU,33,5.097059,6.100817,10,6.5,6.924469,4.563785,3.898329,5.877291,8.333333,6.666667,6.958153,9.778947,5.30343,7.396921,1,6.530762,8.1,8.838131,7.812016,2,8.687537,8.031556,7.496351,10,6.209745,7.934413,9.55294,5.591891,6.26549,7.136774,1
2008,LUX,20,2.394118,3.784741,8,5,4.794715,8.313279,7.761268,8.859887,10,10,7.456059,6.066196,8.617356,9.128066,1,8.466901,9.195423,9.222478,9.319947,2,9.434462,8.031556,8.791807,10,6.420376,8.310935,8.599023,5.285378,7.46058,7.114994,1
2008,MKD,70,6.079412,5.948229,4,7.5,5.88191,3.251654,3.471567,4.734359,5.5,?,5.66496,7.851968,5.351081,6.602292,0.962963,5.205273,7.568892,9.106255,8.556294,1,7.55786,7.923111,7.249353,10,4.457607,7.407518,9.822644,7.952385,6.457364,8.077464,1
2008,MDG,107,8.355882,9.346049,6,7,7.675483,3.000599,3.196471,3.965739,1.666667,4.166667,2.423723,5.412957,4.19902,4.008304,0.666667,2.96668,8.95944,8.545486,8.155276,1,7.66505,6.664444,6.097738,10,2.612162,6.343586,6.446325,4.608409,6.074606,5.70978,1
2008,MWI,104,7.6,9.482289,4,5,6.520572,6.536123,4.795826,5.424406,6.666667,5,2.208899,7.284991,5.837362,5.741567,1,5.499538,6.147752,8.157389,8.25748,0,5.640655,6.068,4.318269,10,4.337928,6.181049,8.22756,6.73818,6.035513,7.000418,1
2008,MYS,86,5.438235,8.469404,2,8,5.97691,5.342884,5.491388,7.01583,8.333333,6.666667,4.384892,6.423861,6.148955,5.451568,0.777778,5.457716,8.927502,8.482945,8.911844,0,6.580573,6.112,6.673112,10,5.714413,7.124881,9.385981,7.571555,6.733641,7.897059,1
2008,MLI,119,5.411765,10,4,?,6.470588,4.264662,4.402937,4.753728,5.833333,5,2.587248,4.451922,5.053405,6.020425,0.555556,3.661403,9.087369,7.877501,8.165802,0,6.282668,7.796,4.894212,10,2.550152,6.310091,9.048697,5.468749,5.615458,6.710968,0
2008,MLT,22,4.461765,4.997011,6,7,5.614694,6.775174,5.16009,7.457272,10,8.333333,?,?,7.423984,8.588489,1,7.676906,8.883814,9.796496,9.148653,2,9.457241,8.031556,7.33506,10,7.037704,8.10108,9.593755,7.008108,4.642044,7.081302,1
2008,MRT,115,6.835294,?,8,5,6.611765,3.199257,3.323864,3.973677,3.8,?,6.266497,7.364639,4.290416,6.344868,0.333333,3.213601,8.833758,5.319199,8.530673,1,6.920908,7.4058,5.354291,10,1.820281,6.145093,8.524024,6.989875,5.537663,7.017187,0
2008,MUS,9,7.420588,8.632153,8,9.5,8.388185,6.732033,5.60968,7.361709,8.5,?,3.981163,5.99141,5.525509,6.525546,1,6.278381,8.530788,9.41283,8.053455,2,8.999268,8.057285,7.472352,10,7.696696,8.306583,8.983515,7.702109,6.77031,7.818645,1
2008,MEX,85,7.573529,6.776567,7,6,6.837524,3.729575,3.700642,4.923429,7.5,5.833333,5.392659,6.892158,2.803643,2.903023,1,4.853162,8.43794,9.511635,8.974898,1,7.981118,6.616444,7.16891,10,4.262057,7.011853,8.714011,5.471915,5.622631,6.602852,1
2008,MDA,67,6.4,6.098093,10,7,7.374523,5.588898,3.161738,4.860401,6.666667,8.333333,6.44393,9.609664,?,?,0.925926,6.144341,7.685138,8.756993,7.44512,1,7.221813,8.475111,6.196039,10,3.705469,7.094155,9.125567,4.948731,6.038482,6.70426,1
2008,MNG,80,5.291176,6.912807,6,9,6.800996,2.558921,3.059924,4.005103,8.333333,6.666667,6.238903,9.101815,3.816883,6.01866,1,5.533357,6.595117,8.226929,4.988667,2,7.452678,9.144444,4.310658,10,2.59657,6.512918,8.949911,6.85818,6.261155,7.356415,1
2008,MNE,54,5.911765,?,6,7,6.303922,4.655747,4.891567,6.126422,7.9,?,4.795719,7.289918,6.384861,7.840953,0.962963,6.120173,8.907641,9.075009,8.248254,1,7.807726,8.104,7.445529,10,6.865567,8.103774,9.588845,7.911623,5.305129,7.601866,1
2008,MAR,100,5.220588,7.713896,10,4,6.733621,4.195952,4.859622,5.969093,6.666667,8.333333,4.29855,7.501051,5.877776,6.728277,0.777778,5.375834,8.552953,9.072651,9.258537,0,6.721035,5.269778,6.540746,10,4.080549,6.472768,7.639262,3.650996,6.150259,5.813506,1
2008,MOZ,124,7.967647,?,0,6.5,4.822549,3.270969,3.997145,3.721605,6.666667,5,0,5.491795,3.658238,4.639869,1,4.049587,8.069019,9.53513,7.934442,1,7.634648,7.536,5.720302,10,1.836539,6.27321,8.365553,3.194267,5.125984,5.561935,0
2008,MMR,141,8.51054,?,4,5,5.836847,?,2.9,?,1.666667,5,?,?,?,?,0.926829,3.072222,8.162163,6.941077,4.640093,0,4.935833,5.345067,?,0,0,1.781689,2.219845,?,?,3.688539,0
2008,NAM,70,4.094118,9.264305,8,6,6.839606,7.789269,6.243539,8.059307,10,8.333333,6.254548,6.40969,5.530691,5.000745,1,7.069014,8.780841,7.77447,7.929825,0,6.121284,5.476444,6.215854,10,3.777218,6.367379,9.779218,7.446522,6.094343,7.773361,1
2008,NPL,111,8.402941,?,8,?,8.201471,3.831064,2.775507,3.675781,1.8,?,3.371598,8.32769,3.550881,3.558092,0.777778,3.43229,8.135833,9.474324,7.81815,0,6.357077,6.271556,4.609,10,4.621739,6.375574,6.744986,5.773232,4.843143,5.78712,1
2008,NLD,24,1.426471,3.918256,8,3,4.086182,8.943969,7.12811,8.513888,10,10,5.108338,7.867494,8.63552,6.714102,1,8.101269,8.885443,9.711482,9.503034,2,9.52499,8.031556,8.313265,10,7.715368,8.515047,9.717356,6.699764,6.616062,7.677727,1
2008,NZL,3,4.31088,7.041962,8,5,6.08821,9.563554,7.97864,8.745086,10,9.166667,7.475716,9.92933,8.517847,7.919231,1,8.810675,9.725666,9.478313,9.229278,2,9.608314,9.079111,8.753212,10,7.093626,8.731487,9.941108,8.477188,7.931888,8.783395,1
2008,NIC,58,8.441176,9.902301,8,6,8.085869,1.95863,2.751607,3.367953,5,6.666667,4.766564,6.407392,5.209171,4.943786,0.888889,4.310001,7.386142,8.680925,6.034759,2,8.025457,8.461333,5.1532,10,7.604868,7.80485,9.358866,7.003948,5.711885,7.358233,1
2008,NER,129,6.617647,9.839237,7,?,7.818961,?,4.1,?,5,3.333333,2.735913,5.722703,?,?,0.285714,2.686108,8.789995,8.270174,7.738978,0,6.199787,6.242505,1.221446,10,0,4.365988,9.590689,2.86382,5.16834,5.874283,0
2008,NGA,111,6.885294,9.61668,2,7,6.375494,5.126855,4.293308,4.817112,3.333333,3.333333,5.076129,3.450263,3.130707,4.040886,0.925926,3.916255,4.963696,6.500072,7.684403,1,6.037043,6.952,5.266873,10,3.573923,6.448199,9.435166,8.330649,4.353574,7.37313,1
2008,NOR,19,2.032353,5.667575,10,4.5,5.549982,8.611213,7.366307,8.778275,10,10,7.7529,9.121524,8.757008,9.031607,1,8.824315,9.2031,8.736099,9.246768,2,9.296492,6.092087,7.120454,10,6.272616,7.371289,9.566266,4.926677,6.897351,7.130098,1
2008,OMN,61,2.863186,9.465395,0,10,5.582145,7.024169,6.288115,7.685508,8.333333,8.333333,5.137576,8.711478,8.11537,9.133119,0.586207,6.059487,7.714635,6.154829,7.581835,2,7.862825,7.760889,7.0032,10,7.080322,7.961103,8.111162,8.122323,7.585606,7.939697,1
2008,PAK,117,7.638235,9.085286,6,10,8.18088,3.524506,3.206878,4.625088,1.666667,5,3.553882,6.688317,3.3294,3.742296,0.777778,3.490078,8.236571,8.487201,5.942776,0,5.666637,6.752444,6.12389,9.254931,2.370143,6.125352,8.096333,5.583655,5.410045,6.363345,0
2008,PAN,46,7.226471,8.555858,8,6,7.445582,3.273938,3.837814,6.42374,8.333333,5,2.256584,8.606317,4.063498,5.660919,0.962963,5.175259,7.884603,8.839735,8.248263,2,8.74315,7.860382,7.216554,10,7.257978,8.083729,8.866431,5.393111,6.003181,6.754241,1
2008,PNG,75,7.452941,9.116076,8,4,7.142254,?,3.9,?,7.5,4.166667,1.010608,6.962828,?,?,1,4.70802,6.817769,6.943599,7.847716,1,6.652271,7.041778,6.173805,10,4.786472,7.000514,8.462444,8.821114,7.682377,8.321978,1
2008,PRY,91,8.064706,9.37407,4,8.5,7.484694,0.955684,2.486335,3.234111,2.5,3.333333,4.18777,7.980146,1.933372,3.84064,1,3.383488,7.344674,8.994803,7.969091,2,8.577142,7.905333,5.452523,10,5.995042,7.338225,8.470242,3.593554,5.07847,5.714088,1
2008,PER,29,8.102941,9.307902,8,6,7.852711,3.093273,3.37673,4.918313,8.333333,5,5.069868,8.650664,2.861508,4.432473,1,5.081796,8.12951,9.088865,8.842276,2,9.015163,8.495556,6.628964,10,8.579383,8.425976,8.503163,7.372135,5.496926,7.124075,1
2008,PHL,81,8.641176,9.275204,8,7,8.229095,3.560754,2.851058,4.686828,5.833333,4.166667,3.420207,7.962867,4.177342,5.286399,0.888889,4.401684,8.685089,9.288461,8.138223,1,7.777943,7.640444,6.567167,10,2.219398,6.606752,8.309904,5.92643,5.556768,6.597701,1
2008,POL,66,4.605882,5.239782,7,5.5,5.586416,5.239636,3.023721,5.417074,10,7.5,4.270865,6.112495,5.13605,5.822573,0.962963,5.727753,8.18795,9.537897,9.130124,2,9.213993,8.031556,6.779049,10,5.201291,7.502974,8.729132,6.51661,5.655668,6.967137,1
2008,PRT,48,4.791176,4.384196,8,3.5,5.168843,6.160272,3.320031,6.992206,10,8.333333,5.552314,7.340746,6.720506,7.837537,1,6.917438,8.891709,9.830197,9.481918,2,9.550956,8.031556,7.690849,10,6.375986,8.024598,8.224518,5.177468,5.812592,6.404859,1
2008,ROU,40,8.982353,6.517711,7,6.5,7.250016,4.089461,3.250105,5.163581,8.333333,6.666667,4.849985,8.665512,5.287887,7.885961,1,6.021388,5.300546,9.241567,8.430335,2,8.243112,8.031556,7.336157,10,6.967467,8.083795,8.070458,6.691034,6.258926,7.006806,1
2008,RUS,90,3.729412,6.362398,10,8.5,7.147952,2.82369,2.976036,3.450817,7.5,6.666667,7.532699,9.154462,3.523456,6.24771,1,5.541726,7.652742,8.898316,7.178449,2,8.432377,4.261333,4.614392,10,2.927794,5.45088,7.126875,6.07426,4.89136,6.030832,1
2008,RWA,78,8.911765,8.785788,2,?,6.565851,?,4.7,?,6,?,3.723254,8.70169,?,?,0.888889,5.460056,8.858103,8.384921,6.911014,1,7.28851,6.596444,4.793025,10,2.312841,5.925578,8.217255,9.122409,8.224324,8.52133,1
2008,SEN,121,7.6,8.709537,7,0,5.827384,2.90175,3.616055,5.397481,3.333333,5,3.389827,2.656495,6.455356,8.154138,0.666667,3.787448,9.413798,9.067981,8.846048,0,6.831957,6.247111,6.930738,10,3.614434,6.698071,9.569835,4.157822,4.925081,6.217579,0
2008,SRB,89,5.461765,4.383421,8,7.5,6.336296,3.039652,2.721967,4.025393,6.666667,5.833333,3.923005,6.981793,4.959156,5.65638,1,4.867483,8.327964,8.597359,7.425868,1,7.337798,7.940444,6.922681,10,4.833553,7.424169,9.538981,5.722197,5.150329,6.803836,1
2008,SLE,115,8.029412,10,4,?,7.343137,?,3.7,?,4.166667,5.833333,1.583376,1.463761,?,?,1,3.349427,8.153569,9.086149,7.033125,1,7.318211,5.491378,6.048917,10,2.385733,5.981507,5.377967,5.675,6.667453,5.906806,0
2008,SGP,2,5.682353,10,10,10,8.920588,7.989727,8.209999,9.023388,8.333333,8.333333,7.766531,8.985112,9.05353,8.847235,1,8.504688,8.442333,9.261973,8.696282,2,9.100147,10,9.237628,10,8.304747,9.385594,9.338608,7.738053,9.004721,8.693794,1
2008,SVK,21,4.870588,4.910082,10,6.5,6.570167,4.176763,2.915739,5.917014,10,6.666667,4.383717,9.645842,4.292991,7.227354,1,6.136232,9.559077,9.274999,9.080364,2,9.47861,8.031556,7.473102,10,6.641978,8.036659,9.294085,7.651161,6.329681,7.758309,1
2008,SVN,65,4.294118,4.629529,8,2,4.730912,5.749624,4.739316,6.414621,9.166667,7.5,4.228332,4.342578,6.359472,8.245797,0.925926,6.071632,9.281533,9.543651,8.869631,2,9.423704,8.031556,7.104234,10,6.354075,7.872466,8.92662,5.433202,6.519347,6.959723,1
2008,ZAF,81,4.373529,8.457766,8,4.5,6.332824,6.59996,6.480106,8.110254,8.333333,4.166667,3.925506,6.686631,3.842884,1.161813,1,5.478573,8.35845,9.016722,7.69271,1,7.516971,7.044,5.843261,10,4.836611,6.930968,9.693015,6.088347,6.26504,7.348801,1
2008,ESP,37,4.397059,5.517711,8,6,5.978692,5.109475,4.391277,6.905089,8.333333,8.333333,5.538282,7.293093,7.775376,6.465246,1,6.682723,9.126621,9.797915,9.186238,2,9.527693,8.031556,7.67229,10,5.334921,7.759692,9.771803,5.138284,5.863314,6.924467,1
2008,LKA,99,6.220588,9.190076,7,6,7.102666,5.870475,4.841527,5.703477,3.333333,5,3.614643,6.754936,4.102934,5.057287,1,4.919846,9.141536,8.780766,5.508557,0,5.857715,6.726667,6.125449,10,4.843679,6.923949,7.18142,6.821358,5.421889,6.474889,1
2008,SWE,36,1.1,4.348774,8,1,3.612193,9.345046,8.262824,9.014069,9.166667,10,4.74038,8.730378,8.694473,7.738087,1,8.410214,8.667499,9.484809,9.31259,2,9.366224,8.031556,8.729385,10,5.988016,8.187239,9.960172,5.132203,7.208623,7.433666,1
2008,CHE,4,6.776471,5.593069,10,8,7.592385,8.951594,7.133944,9.248836,10,8.333333,5.863676,9.566128,8.933508,8.510388,1,8.504601,8.434042,9.648403,9.514673,2,9.399279,5.902667,7.161494,10,6.244318,7.32712,9.071745,7.875678,8.146447,8.364623,1
2008,SYR,126,6.776471,9.094469,2,7.5,6.342735,3.873072,3.002764,6.669965,3.333333,8.333333,3.219695,4.640914,5.297262,9.497803,0.666667,4.432235,8.41855,7.455574,6.850935,1,6.931265,5.580444,6.4195,10,1.309183,5.827282,3.011989,5.371834,5.372741,4.585521,0
2008,TWN,31,5.434371,9.373297,7,6,6.951917,6.02035,5.033525,7.394796,6.666667,8.333333,5.545584,7.867494,7.10584,7.341205,0.962963,6.685938,9.810845,9.545276,9.294,2,9.66253,7.54891,7.295387,10,5.167161,7.502865,8.700836,4.358757,6.899218,6.652937,1
2008,TZA,102,5.647059,?,6,5.5,5.715686,4.512074,4.484658,4.539031,6.666667,8.333333,6.113921,7.174026,5.210044,6.454787,0.888889,5.612995,7.176788,9.48314,7.944321,1,7.401062,4.919556,5.983385,10,3.404673,6.076903,8.285299,5.204062,5.021776,6.170379,1
